0;100009816;100009816;Tp;1;Alonso <de la Vera Cruz>;3.6p;piz;Alphonsus <a Vera Cruce> | Alonso <Fray> | Vera Cruce, Alphonsus a | Veracruce Gutierez, Alphons | Vera Cruz, Alonso de la | Alonso <de la Veracruz> | Gutiérrez, Alonso | Alonso <de Veracruz> | Veracruz, Alonso de | Illephonsus <a Vera Cruce> | Vera Cruce, Illephonsus a | Alfonsus <a Veracruce> | Veracruce, Alfonsus a
0;100009824;100009824;Tp;6;Alonso <de Jesús María>;;piz;Alphonsus <a Jesu Maria> | Jesu Maria, Alphonsus a | Alfonso <di Gesù e Maria> | Gesù e Maria, Alfonso di | Jesús María, Alonso de
0;100009867;100009867;Tp;3;Alpino, Prospero;;piz;Alpinus, Prosper | Alpinus, Prosperus | Alpini, Prospero | Alpin, Prosper | Alpino, Alpini | Alpinus, Alpini | Alpinus, Alpinus | Alpini, Prosper | Prosper <Alpinus>
0;100009956;100009956;Tp;1;Alströmer, Jonas;32.10p, 10.12p;piz;Alström, Jonas
0;100009972;100009972;Tp;1;Ambrogio <di Altamura>;;piz;Ambrosius <de Altamura> | Altamura, Ambrosius de | Altamura, Ambrogio di | Del Giudice, Ambrogio | Giudice, Ambrogio del | DelGiudice, Ambrogio
0;100010016;100010016;Tp;1;Amsberg, Philipp August von;;piz;Amsberg, Philipp A. von | Amsberg, A. von | Amsberg, August Philipp von | Amsberg, August Philipp Christian Theodor von
0;100010113;100010113;Tp;1;Anaklet <I., Papst>;3.6p;piz;Anacletus <I., Papa> | Anacletus <Martyr> | Anacletus <Romanus> | Anacletus <Sanctus> | Anaklet | Anenkletus <Papa, I> | Cletus <I., Papa> | Kletos | Kletus | Anacletus <I., Papa> | Anenkletos <I., Papst> | Cletus <I., Papa> | Cletus <I., Papst>
0;100010148;100010148;Tp;6;Anastasius <a Cruce>;;piz;Cruce, Anastasius a | Falck, ... | Falck, Jgnaz | Falck, Ignaz
0;100010180;100010180;Tp;6;Anastasius <Pragensis>;;piz;
0;100010318;100010318;Tp;6;Alpheo <da Pistoja>;;piz;Alfeo <da Pistoja>
0;100010350;100010350;Tp;1;Altenstaig, Johann;3.6p;piz;Altensteig, Johann | Altensteig, Johannes | Altenstaig, Johannes | Altenstaig, Ioannes | Altenstaig, Joannes | Altestaig, Joannes | Altesteig, Joannes | Altensteig, Johannes | Altenstaig, Johannes | Altensteig, Joannes | Joannes <Altenstaig> | Joannes <Mindelheimensis>
